time,seconds_elapsed,z,y,x
1788692032542147600,0.576147705078125,9.805562973022461,0.0872461348772049,-0.1171455830335617
1788692032547147500,0.5811474609375,9.805563926696777,0.08719227463006973,-0.11708047986030579
1788692032552147500,0.5861474609375,9.805562973022461,0.08716273307800293,-0.11714113503694534
1788692032557147400,0.5911474609375,9.805562973022461,0.08717507869005203,-0.11715003103017807
1788692032562147600,0.596147705078125,9.805562973022461,0.08729999512434006,-0.11710084229707718
1788692032567147500,0.6011474609375,9.805561065673828,0.08742351084947586,-0.11713916063308716
1788692032572147500,0.6061474609375,9.805560111999512,0.08751377463340759,-0.11716707050800323
1788692032577147400,0.6111474609375,9.805559158325195,0.08752802759408951,-0.11720862239599228
1788692032582147600,0.616147705078125,9.805558204650879,0.08760780096054077,-0.11723005026578903
1788692032587147500,0.6211474609375,9.805558204650879,0.08762828260660172,-0.11718761175870895
1788692032592147500,0.6261474609375,9.805559158325195,0.08760755509138107,-0.1171359121799469
1788692032597147400,0.6311474609375,9.805558204650879,0.08759382367134094,-0.11722128838300705
1788692032602147600,0.636147705078125,9.805557250976562,0.08763673901557922,-0.11730547249317169
1788692032607147500,0.6411474609375,9.805557250976562,0.08760767430067062,-0.11732875555753708
1788692032612147500,0.6461474609375,9.805557250976562,0.08755660057067871,-0.11738559603691101
1788692032617147400,0.6511474609375,9.805557250976562,0.08745429664850235,-0.1173744723200798
1788692032622147600,0.656147705078125,9.805558204650879,0.08743519335985184,-0.11735491454601288
1788692032627147500,0.6611474609375,9.805557250976562,0.08744331449270248,-0.11731177568435669
1788692032632147500,0.6661474609375,9.805559158325195,0.08741570264101028,-0.11731987446546555
1788692032637147400,0.6711474609375,9.805559158325195,0.08742658793926239,-0.11727912724018097
1788692032642147600,0.676147705078125,9.805559158325195,0.08745525777339935,-0.11730800569057465
1788692032647147500,0.6811474609375,9.805558204650879,0.08752601593732834,-0.1172829419374466
1788692032652147500,0.6861474609375,9.805557250976562,0.08762840926647186,-0.11729869991540909
1788692032657147400,0.6911474609375,9.805557250976562,0.08757014572620392,-0.11728356778621674
1788692032662147600,0.696147705078125,9.805557250976562,0.08760922402143478,-0.11733154207468033
1788692032667147500,0.7011474609375,9.805556297302246,0.08764183521270752,-0.11735482513904572
1788692032672147500,0.7061474609375,9.80555534362793,0.08767546713352203,-0.11740658432245255
1788692032677147400,0.7111474609375,9.805553436279297,0.08776803314685822,-0.11748439818620682
1788692032682147600,0.716147705078125,9.805553436279297,0.08772964030504227,-0.11746665835380554
1788692032687147500,0.7211474609375,9.805554389953613,0.08773945271968842,-0.11744911223649979
1788692032692147500,0.7261474609375,9.805554389953613,0.08773922175168991,-0.11748309433460236
1788692032697147400,0.7311474609375,9.805553436279297,0.08776256442070007,-0.11750251799821854
1788692032702147600,0.736147705078125,9.80555248260498,0.08785148710012436,-0.11754325032234192
1788692032707147500,0.7411474609375,9.805551528930664,0.08783534914255142,-0.11764207482337952
1788692032712147500,0.7461474609375,9.805550575256348,0.08784903585910797,-0.11772200465202332
1788692032717147400,0.7511474609375,9.805549621582031,0.08786555379629135,-0.11775375157594681
1788692032722147600,0.756147705078125,9.805549621582031,0.08790004998445511,-0.11773446202278137
1788692032727147500,0.7611474609375,9.805548667907715,0.087968610227108,-0.11777950078248978
1788692032732147500,0.7661474609375,9.805547714233398,0.08794557303190231,-0.11782609671354294
1788692032737147400,0.7711474609375,9.805547714233398,0.08798909932374954,-0.11779628694057465
1788692032742147600,0.776147705078125,9.805546760559082,0.0880211666226387,-0.1178627461194992
1788692032747147500,0.7811474609375,9.805545806884766,0.08812879025936127,-0.11787931621074677
1788692032752147500,0.7861474609375,9.80554485321045,0.08821601420640945,-0.11786600947380066
1788692032757147400,0.7911474609375,9.805545806884766,0.08823978155851364,-0.11782840639352798
1788692032762147600,0.796147705078125,9.805545806884766,0.0882180780172348,-0.11779648065567017
1788692032767147500,0.8011474609375,9.805547714233398,0.08817338943481445,-0.11768793314695358
1788692032772147500,0.8061474609375,9.805547714233398,0.08816422522068024,-0.11768069118261337
1788692032777147400,0.8111474609375,9.805545806884766,0.08825232833623886,-0.11771596223115921
1788692032782147600,0.816147705078125,9.805546760559082,0.08823767304420471,-0.11772333085536957
1788692032787147500,0.8211474609375,9.805546760559082,0.08825431764125824,-0.11772963404655457
1788692032792147500,0.8261474609375,9.805545806884766,0.08830596506595612,-0.11772681772708893
1788692032797147400,0.8311474609375,9.805545806884766,0.08831319957971573,-0.11773604899644852
1788692032802147600,0.836147705078125,9.80554485321045,0.08845777064561844,-0.11768136918544769
1788692032807147500,0.8411474609375,9.80554485321045,0.08844617009162903,-0.11774935573339462
1788692032812147500,0.8461474609375,9.80554485321045,0.08845582604408264,-0.11769174784421921
1788692032817147400,0.8511474609375,9.805546760559082,0.08833539485931396,-0.11763487011194229
1788692032822147600,0.856147705078125,9.805547714233398,0.0883154422044754,-0.11758880317211151
1788692032827147500,0.8611474609375,9.805547714233398,0.0883348360657692,-0.11755190789699554
1788692032832147500,0.8661474609375,9.805550575256348,0.08813537657260895,-0.11749990284442902
1788692032837147400,0.8711474609375,9.805549621582031,0.08818186074495316,-0.11749202013015747
1788692032842147600,0.876147705078125,9.805550575256348,0.08810342103242874,-0.11753141134977341
1788692032847147500,0.8811474609375,9.805550575256348,0.08808465301990509,-0.11753670126199722
1788692032852147500,0.8861474609375,9.805549621582031,0.08811115473508835,-0.11755488067865372
1788692032857147400,0.8911474609375,9.805549621582031,0.0880901888012886,-0.11754179000854492
1788692032862147600,0.896147705078125,9.805549621582031,0.08805132657289505,-0.11761226505041122
1788692032867147500,0.9011474609375,9.805549621582031,0.0879300907254219,-0.11768148839473724
1788692032872147500,0.9061474609375,9.805549621582031,0.08792655169963837,-0.11773715168237686
1788692032877147400,0.9111474609375,9.805549621582031,0.0879395380616188,-0.11765792965888977
1788692032882147600,0.916147705078125,9.805550575256348,0.08796841651201248,-0.11761660128831863
1788692032887147500,0.9211474609375,9.805550575256348,0.08792776614427567,-0.1176040768623352
1788692032892147500,0.9261474609375,9.805551528930664,0.08802852034568787,-0.11751029640436172
1788692032897147400,0.9311474609375,9.805551528930664,0.08804600685834885,-0.11744789034128189
1788692032902147600,0.936147705078125,9.805550575256348,0.08816254138946533,-0.11743377894163132
1788692032907147500,0.9411474609375,9.805550575256348,0.08819835633039474,-0.11742834001779556
1788692032912147500,0.9461474609375,9.805550575256348,0.08826425671577454,-0.1174062192440033
1788692032917147400,0.9511474609375,9.805548667907715,0.08832894265651703,-0.11745554208755493
1788692032922147600,0.956147705078125,9.805549621582031,0.08834077417850494,-0.11741166561841965
1788692032927147500,0.9611474609375,9.805549621582031,0.08836140483617783,-0.11739054322242737
1788692032932147500,0.9661474609375,9.805549621582031,0.08834424614906311,-0.11739195883274078
1788692032937147400,0.9711474609375,9.805548667907715,0.08838078379631042,-0.11747032403945923
1788692032942147600,0.976147705078125,9.805547714233398,0.0884273573756218,-0.11751016229391098
1788692032947147500,0.9811474609375,9.805546760559082,0.08850166946649551,-0.11752831935882568
1788692032952147500,0.9861474609375,9.805545806884766,0.08854111284017563,-0.11757134646177292
1788692032957147400,0.9911474609375,9.805546760559082,0.08846676349639893,-0.11751151084899902
1788692032962147600,0.996147705078125,9.805547714233398,0.08846684545278549,-0.11746855080127716
1788692032967147500,1.0011474609375,9.805547714233398,0.08843178302049637,-0.11747922003269196
1788692032972147500,1.0061474609375,9.805547714233398,0.08843369036912918,-0.11748076230287552
1788692032977147400,1.0111474609375,9.805546760559082,0.08846009522676468,-0.11752993613481522
1788692032982147600,1.016147705078125,9.805546760559082,0.08847410976886749,-0.11757803708314896
1788692032987147500,1.0211474609375,9.805546760559082,0.08847901970148087,-0.11756385117769241
1788692032992147500,1.0261474609375,9.805546760559082,0.08844085037708282,-0.11760968714952469
1788692032997147400,1.0311474609375,9.805545806884766,0.08835554122924805,-0.11771571636199951
1788692033002147600,1.036147705078125,9.805545806884766,0.0882759541273117,-0.117775559425354
1788692033007147500,1.0411474609375,9.80554485321045,0.08826543390750885,-0.1178353950381279
1788692033012147500,1.0461474609375,9.805543899536133,0.0883115753531456,-0.11788175255060196
1788692033017147400,1.0511474609375,9.805542945861816,0.08837035298347473,-0.1179107278585434
1788692033022147600,1.056147705078125,9.805542945861816,0.0883760154247284,-0.1179024875164032
1788692033027147500,1.0611474609375,9.805542945861816,0.08837734907865524,-0.11792842298746109
1788692033032147500,1.0661474609375,9.805543899536133,0.08830425143241882,-0.11788937449455261
1788692033037147400,1.0711474609375,9.805543899536133,0.08832129091024399,-0.11791576445102692
1788692033042147600,1.076147705078125,9.805542945861816,0.08838694542646408,-0.11787908524274826
1788692033047147500,1.0811474609375,9.805542945861816,0.08839289844036102,-0.11791028082370758
1788692033052147500,1.0861474609375,9.805543899536133,0.0883607268333435,-0.11790011078119278
1788692033057147400,1.0911474609375,9.805542945861816,0.08836576342582703,-0.11796732991933823
1788692033062147600,1.096147705078125,9.805542945861816,0.08832138776779175,-0.11799116432666779
1788692033067147500,1.1011474609375,9.8055419921875,0.08829421550035477,-0.11806532740592957
1788692033072147500,1.1061474609375,9.805541038513184,0.08835034817457199,-0.11809813231229782
1788692033077147400,1.1111474609375,9.8055419921875,0.08830423653125763,-0.11804590374231339
1788692033082147600,1.116147705078125,9.8055419921875,0.08836570382118225,-0.11801829934120178
1788692033087147500,1.1211474609375,9.805542945861816,0.08841148763895035,-0.11794636398553848
1788692033092147500,1.1261474609375,9.805542945861816,0.08842732757329941,-0.11790478974580765
1788692033097147400,1.1311474609375,9.805542945861816,0.08843515813350677,-0.11791937798261642
1788692033102147600,1.136147705078125,9.805541038513184,0.08848697692155838,-0.11798668652772903
1788692033107147500,1.1411474609375,9.805541038513184,0.08855000883340836,-0.11793237179517746
1788692033112147500,1.1461474609375,9.805540084838867,0.08869010955095291,-0.11790656298398972
1788692033117147400,1.1511474609375,9.805540084838867,0.08870548009872437,-0.1178400069475174
1788692033122147600,1.156147705078125,9.805540084838867,0.0887153223156929,-0.11787515133619308
1788692033127147500,1.1611474609375,9.805540084838867,0.08873563259840012,-0.11790937930345535
1788692033132147500,1.1661474609375,9.805538177490234,0.08882700651884079,-0.1178935244679451
1788692033137147400,1.1711474609375,9.805540084838867,0.08880734443664551,-0.11787021905183792
1788692033142147600,1.176147705078125,9.8055419921875,0.08872252702713013,-0.11776955425739288
1788692033147147500,1.1811474609375,9.8055419921875,0.08871913701295853,-0.11779359728097916
1788692033152147500,1.1861474609375,9.8055419921875,0.08868252485990524,-0.11777261644601822
1788692033157147400,1.1911474609375,9.8055419921875,0.08866611123085022,-0.11772947013378143
1788692033162147600,1.196147705078125,9.805542945861816,0.08864259719848633,-0.11771862208843231
1788692033167147500,1.2011474609375,9.805541038513184,0.08873023837804794,-0.11779472976922989
1788692033172147500,1.2061474609375,9.805541038513184,0.08872264623641968,-0.11783096939325333
1788692033177147400,1.2111474609375,9.8055419921875,0.08863112330436707,-0.11782094091176987
1788692033182147600,1.216147705078125,9.8055419921875,0.08871390670537949,-0.11779052019119263
1788692033187147500,1.2211474609375,9.8055419921875,0.08873849362134933,-0.11776746064424515
1788692033192147500,1.2261474609375,9.805541038513184,0.08880089968442917,-0.11774172633886337
1788692033197147400,1.2311474609375,9.805541038513184,0.08877851068973541,-0.11776327341794968
1788692033202147600,1.236147705078125,9.8055419921875,0.08876115083694458,-0.11771035194396973
1788692033207147500,1.2411474609375,9.8055419921875,0.08881720155477524,-0.11771183460950851
1788692033212147500,1.2461474609375,9.8055419921875,0.0887814462184906,-0.11773161590099335
1788692033217147400,1.2511474609375,9.8055419921875,0.08870396763086319,-0.11776778846979141
1788692033222147600,1.256147705078125,9.8055419921875,0.0886271521449089,-0.11782938987016678
1788692033227147500,1.2611474609375,9.805542945861816,0.08849361538887024,-0.11781527101993561
1788692033232147500,1.2661474609375,9.805542945861816,0.0885072723031044,-0.11788062006235123
1788692033237147400,1.2711474609375,9.8055419921875,0.08852965384721756,-0.11791403591632843
1788692033242147600,1.276147705078125,9.805541038513184,0.08856585621833801,-0.11797273904085159
1788692033247147500,1.2811474609375,9.805540084838867,0.08858758211135864,-0.1180097758769989
1788692033252147500,1.2861474609375,9.80553913116455,0.08867742866277695,-0.11802440136671066
1788692033257147400,1.2911474609375,9.80553913116455,0.08866095542907715,-0.11806990951299667
1788692033262147600,1.296147705078125,9.80553913116455,0.08855708688497543,-0.1180863156914711
1788692033267147500,1.3011474609375,9.805540084838867,0.0885634496808052,-0.1180444210767746
1788692033272147500,1.3061474609375,9.80553913116455,0.08852799236774445,-0.11811865866184235
1788692033277147400,1.3111474609375,9.805538177490234,0.08847616612911224,-0.11820914596319199
1788692033282147600,1.316147705078125,9.805538177490234,0.08847156167030334,-0.11827568709850311
1788692033287147500,1.3211474609375,9.805537223815918,0.08844111859798431,-0.11835350841283798
1788692033292147500,1.3261474609375,9.805537223815918,0.08844931423664093,-0.11833449453115463
1788692033297147400,1.3311474609375,9.805536270141602,0.08853428065776825,-0.1184060350060463
1788692033302147600,1.336147705078125,9.805535316467285,0.08855392038822174,-0.11845681071281433
1788692033307147500,1.3411474609375,9.805534362792969,0.08855967223644257,-0.11846569925546646
1788692033312147500,1.3461474609375,9.805535316467285,0.08854126930236816,-0.11838506907224655
1788692033317147400,1.3511474609375,9.805534362792969,0.08859371393918991,-0.11839655041694641
1788692033322147600,1.356147705078125,9.805535316467285,0.0885910615324974,-0.11840802431106567
1788692033327147500,1.3611474609375,9.805533409118652,0.08870193362236023,-0.11851661652326584
1788692033332147500,1.3661474609375,9.80553150177002,0.08869094401597977,-0.11855297535657883
1788692033337147400,1.3711474609375,9.805532455444336,0.0886697843670845,-0.11857226490974426
1788692033342147600,1.376147705078125,9.805533409118652,0.0886283591389656,-0.118552565574646
1788692033347147500,1.3811474609375,9.805534362792969,0.0886334627866745,-0.11851108819246292
1788692033352147500,1.3861474609375,9.805533409118652,0.08865261822938919,-0.1185176819562912
1788692033357147400,1.3911474609375,9.805534362792969,0.08865360170602798,-0.11846654862165451
1788692033362147600,1.396147705078125,9.805533409118652,0.08861657977104187,-0.11851981282234192
1788692033367147500,1.4011474609375,9.805534362792969,0.08860950917005539,-0.11846158653497696
1788692033372147500,1.4061474609375,9.805533409118652,0.08873806148767471,-0.11843939125537872
1788692033377147400,1.4111474609375,9.805532455444336,0.08882316946983337,-0.11844264715909958
1788692033382147600,1.416147705078125,9.805532455444336,0.08885801583528519,-0.11843077838420868
1788692033387147500,1.4211474609375,9.805532455444336,0.08895090967416763,-0.11836283653974533
1788692033392147500,1.4261474609375,9.805532455444336,0.08899834752082825,-0.11832555383443832
1788692033397147400,1.4311474609375,9.805532455444336,0.08900042623281479,-0.11826519668102264
1788692033402147600,1.436147705078125,9.805533409118652,0.08903960138559341,-0.11822468787431717
1788692033407147500,1.4411474609375,9.805534362792969,0.088978610932827,-0.11817891150712967
1788692033412147500,1.4461474609375,9.805535316467285,0.08899754285812378,-0.11807870119810104
1788692033417147400,1.4511474609375,9.805538177490234,0.08893062174320221,-0.11790735274553299
1788692033422147600,1.456147705078125,9.805538177490234,0.08893787115812302,-0.11793560534715652
1788692033427147500,1.4611474609375,9.805537223815918,0.08894270658493042,-0.11789950728416443
1788692033432147500,1.4661474609375,9.80553913116455,0.08886291086673737,-0.11783519387245178
1788692033437147400,1.4711474609375,9.805540084838867,0.08882202953100204,-0.11779582500457764
1788692033442147600,1.476147705078125,9.805541038513184,0.08880247175693512,-0.11775930225849152
1788692033447147500,1.4811474609375,9.8055419921875,0.08880441635847092,-0.11770790070295334
1788692033452147500,1.4861474609375,9.805542945861816,0.08871307224035263,-0.11771874129772186
1788692033457147400,1.4911474609375,9.805543899536133,0.088630311191082,-0.11765723675489426
1788692033462147600,1.496147705078125,9.805542945861816,0.08859517425298691,-0.11767403781414032
1788692033467147500,1.5011474609375,9.805545806884766,0.08848977833986282,-0.11765048652887344
1788692033472147500,1.5061474609375,9.805543899536133,0.088499054312706,-0.11767933517694473
1788692033477147400,1.5111474609375,9.805545806884766,0.08839800208806992,-0.117707759141922
1788692033482147600,1.516147705078125,9.805545806884766,0.08829591423273087,-0.11770214140415192
1788692033487147500,1.5211474609375,9.805547714233398,0.08826262503862381,-0.11757364124059677
1788692033492147500,1.5261474609375,9.805548667907715,0.08822973817586899,-0.11752921342849731
1788692033497147400,1.5311474609375,9.805547714233398,0.08822236955165863,-0.11759811639785767
1788692033502147600,1.536147705078125,9.805547714233398,0.08822346478700638,-0.11763112992048264
1788692033507147500,1.5411474609375,9.805547714233398,0.08818044513463974,-0.11761791259050369
1788692033512147500,1.5461474609375,9.805547714233398,0.0881170928478241,-0.11764226853847504
1788692033517147400,1.5511474609375,9.805547714233398,0.08813729882240295,-0.11768778413534164
1788692033522147600,1.556147705078125,9.805547714233398,0.08814564347267151,-0.1177469789981842
1788692033527147500,1.5611474609375,9.805545806884766,0.08822625130414963,-0.1177605539560318
1788692033532147500,1.5661474609375,9.805545806884766,0.08824364095926285,-0.1177772507071495
1788692033537147400,1.5711474609375,9.805545806884766,0.08824305981397629,-0.11777008324861526
1788692033542147600,1.576147705078125,9.805546760559082,0.08817236870527267,-0.11773275583982468
1788692033547147500,1.5811474609375,9.805546760559082,0.08815775066614151,-0.11780884861946106
1788692033552147500,1.5861474609375,9.805545806884766,0.08806780725717545,-0.11786562949419022
1788692033557147400,1.5911474609375,9.805545806884766,0.08807489275932312,-0.11792130768299103
1788692033562147600,1.596147705078125,9.805546760559082,0.08802545070648193,-0.11788573861122131
1788692033567147500,1.6011474609375,9.80554485321045,0.08808080852031708,-0.11791808158159256
1788692033572147500,1.6061474609375,9.805543899536133,0.08808961510658264,-0.11802565306425095
1788692033577147400,1.6111474609375,9.805542945861816,0.0881342738866806,-0.1180499792098999
1788692033582147600,1.616147705078125,9.805542945861816,0.08824210613965988,-0.11806157231330872
1788692033587147500,1.6211474609375,9.805541038513184,0.08832522481679916,-0.11809532344341278
1788692033592147500,1.6261474609375,9.805541038513184,0.08833988755941391,-0.11804315447807312
1788692033597147400,1.6311474609375,9.805540084838867,0.0884249284863472,-0.11810487508773804
1788692033602147600,1.636147705078125,9.80553913116455,0.08850572258234024,-0.11812122166156769
1788692033607147500,1.6411474609375,9.80553913116455,0.08855951577425003,-0.11815661936998367
1788692033612147500,1.6461474609375,9.805538177490234,0.08862745016813278,-0.1181146651506424
1788692033617147400,1.6511474609375,9.80553913116455,0.08867059648036957,-0.11802666634321213
1788692033622147600,1.656147705078125,9.805540084838867,0.08862590789794922,-0.11792193353176117
1788692033627147500,1.6611474609375,9.8055419921875,0.08856956660747528,-0.11782166361808777
1788692033632147500,1.6661474609375,9.805542945861816,0.08850053697824478,-0.11780194193124771
1788692033637147400,1.6711474609375,9.805543899536133,0.088527150452137,-0.11770844459533691
1788692033642147600,1.676147705078125,9.805543899536133,0.08850755542516708,-0.11766484379768372
1788692033647147500,1.6811474609375,9.80554485321045,0.08851233869791031,-0.11760193854570389
1788692033652147500,1.6861474609375,9.80554485321045,0.08848977833986282,-0.11765114963054657
1788692033657147400,1.6911474609375,9.805543899536133,0.08854657411575317,-0.1176692321896553
1788692033662147600,1.696147705078125,9.805543899536133,0.08854597806930542,-0.11764968186616898
1788692033667147500,1.7011474609375,9.805545806884766,0.0884397104382515,-0.11764362454414368
1788692033672147500,1.7061474609375,9.805547714233398,0.08837991207838058,-0.11756154149770737
1788692033677147400,1.7111474609375,9.804376602172852,0.0933435782790184,-0.18939732015132904
1788692033682147600,1.716147705078125,9.804286003112793,0.07285813242197037,-0.20258650183677673
1788692033687147500,1.7211474609375,9.80395793914795,0.08402150869369507,-0.21385377645492554
1788692033692147500,1.7261474609375,9.802640914916992,0.09340478479862213,-0.2643709182739258
1788692033697147400,1.7311474609375,9.802457809448242,0.08723493665456772,-0.2731143534183502
1788692033702147600,1.736147705078125,9.802603721618652,0.08822636306285858,-0.2675342857837677
1788692033707147500,1.7411474609375,9.80224609375,0.09202100336551666,-0.279070645570755
1788692033712147500,1.7461474609375,9.802255630493164,0.08869597315788269,-0.27983787655830383
1788692033717147400,1.7511474609375,9.802790641784668,0.08848278224468231,-0.2604794204235077
1788692033722147600,1.756147705078125,9.80289363861084,0.0902978852391243,-0.2559565007686615
