time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1788692032267147500,0.3011474609375,-0.9932066202163696,-0.003708277363330126,0.006481456104665995,0.11612411588430405,0.01201437134295702,-0.008871594443917274,2.9088659286499023
1788692032272147500,0.3061474609375,-0.9932072162628174,-0.0037115418817847967,0.006483541335910559,0.11611896753311157,0.012017802335321903,-0.008878501132130623,2.908876419067383
1788692032277147400,0.3111474609375,-0.9932074546813965,-0.003720134263858199,0.006485238671302795,0.11611676961183548,0.012019200250506401,-0.008895937353372574,2.9088809490203857
1788692032282147600,0.316147705078125,-0.9932288527488708,-0.003727513598278165,0.006484325975179672,0.11593323945999146,0.012017319910228252,-0.0089081646874547,2.909250497817993
1788692032287147500,0.3211474609375,-0.99322909116745,-0.0037366992328315973,0.006493038032203913,0.1159304603934288,0.012032524682581425,-0.008928396739065647,2.9092564582824707
1788692032292147500,0.3261474609375,-0.9932171702384949,-0.0037337697576731443,0.006500864401459694,0.11603228002786636,0.012047835625708103,-0.00892562698572874,2.9090514183044434
1788692032297147400,0.3311474609375,-0.993217408657074,-0.0037317504175007343,0.006504254415631294,0.11602990329265594,0.012055059894919395,-0.008922372944653034,2.9090561866760254
1788692032302147600,0.336147705078125,-0.9932246208190918,-0.0037343562580645084,0.006505288649350405,0.11596807092428207,0.012057066895067692,-0.008927038870751858,2.9091806411743164
1788692032307147500,0.3411474609375,-0.9932247400283813,-0.003730406519025564,0.006502537056803703,0.11596719920635223,0.012052522972226143,-0.00891854427754879,2.90918231010437
1788692032312147500,0.3461474609375,-0.9932236671447754,-0.003725974587723613,0.006506526377052069,0.1159764900803566,0.012061393819749355,-0.008910778909921646,2.9091637134552
1788692032317147400,0.3511474609375,-0.9932237267494202,-0.00372840347699821,0.006497390102595091,0.11597633361816406,0.012042679823935032,-0.008913482539355755,2.9091639518737793
1788692032322147600,0.356147705078125,-0.9932188391685486,-0.003714497433975339,0.0065019098110497,0.1160183995962143,0.012054506689310074,-0.008887417614459991,2.909079074859619
1788692032327147500,0.3611474609375,-0.9932188391685486,-0.003706584917381406,0.006497969385236502,0.116019107401371,0.012048508040606976,-0.008870793506503105,2.9090776443481445
1788692032332147500,0.3661474609375,-0.9932152032852173,-0.003705692943185568,0.006497719790786505,0.11605021357536316,0.012047940865159035,-0.008869340643286705,2.909014940261841
1788692032337147400,0.3711474609375,-0.9932150840759277,-0.003707076655700803,0.006494664587080479,0.1160513311624527,0.012041539885103703,-0.008871394209563732,2.909012794494629
1788692032342147600,0.376147705078125,-0.9932348728179932,-0.0037087558303028345,0.006488442420959473,0.1158820390701294,0.012030301615595818,-0.008871234953403473,2.909353494644165
1788692032347147500,0.3811474609375,-0.9932349324226379,-0.0037060969043523073,0.0064790816977620125,0.11588196456432343,0.012012322433292866,-0.008863783441483974,2.909353494644165
1788692032352147500,0.3861474609375,-0.9932165741920471,-0.0037031921092420816,0.006477277725934982,0.11603953689336777,0.012008005753159523,-0.008859499357640743,2.909036159515381
1788692032357147400,0.3911474609375,-0.9932166934013367,-0.0037029506638646126,0.006474002730101347,0.11603879928588867,0.012001561932265759,-0.008858251385390759,2.9090378284454346
1788692032362147600,0.396147705078125,-0.9932180047035217,-0.003706740215420723,0.006466573104262352,0.11602766066789627,0.0119860228151083,-0.008863921277225018,2.909060001373291
1788692032367147500,0.4011474609375,-0.9932180643081665,-0.003707488067448139,0.006460458040237427,0.11602744460105896,0.011973702348768711,-0.008863985538482666,2.909060478210449
1788692032372147500,0.4061474609375,-0.9932196140289307,-0.003706019138917327,0.0064554898999631405,0.11601471155881882,0.011964288540184498,-0.00885976105928421,2.909085988998413
1788692032377147400,0.4111474609375,-0.9932199716567993,-0.0037096531596034765,0.00644797645509243,0.1160118505358696,0.011948544532060623,-0.008865202777087688,2.9090917110443115
1788692032382147600,0.416147705078125,-0.9932142496109009,-0.003710137913003564,0.006446441635489464,0.11606070399284363,0.011944946832954884,-0.00886639766395092,2.9089934825897217
1788692032387147500,0.4211474609375,-0.99321448802948,-0.003712007775902748,0.006448079831898212,0.11605856567621231,0.011947786435484886,-0.00887046568095684,2.9089977741241455
1788692032392147500,0.4261474609375,-0.9931930899620056,-0.0037123819347471,0.006455785594880581,0.1162414476275444,0.011961373500525951,-0.008875200524926186,2.9086296558380127
1788692032397147400,0.4311474609375,-0.9931932687759399,-0.00371698010712862,0.006459903437644243,0.11623933166265488,0.011968504637479782,-0.00888526625931263,2.9086339473724365
1788692032402147600,0.436147705078125,-0.9931926131248474,-0.003719512838870287,0.006459682248532772,0.11624478548765182,0.011967428028583527,-0.008890311233699322,2.908622980117798
1788692032407147500,0.4411474609375,-0.9931925535202026,-0.00371370417997241,0.0064646112732589245,0.11624517291784286,0.011978566646575928,-0.00887992326170206,2.9086220264434814
1788692032412147500,0.4461474609375,-0.9931696057319641,-0.0037133374717086554,0.00646718917414546,0.11644093692302704,0.011982020922005177,-0.00888215471059084,2.9082279205322266
1788692032417147400,0.4511474609375,-0.9931696057319641,-0.00371276936493814,0.006463244091719389,0.11644122004508972,0.011974315159022808,-0.008880111388862133,2.9082274436950684
1788692032422147600,0.456147705078125,-0.9931694269180298,-0.003717392683029175,0.006463559810072184,0.11644279211759567,0.011973853223025799,-0.008889389224350452,2.90822434425354
1788692032427147500,0.4611474609375,-0.9931695461273193,-0.0037206660490483046,0.006465056911110878,0.11644133925437927,0.01197607722133398,-0.008896221406757832,2.9082272052764893
1788692032432147500,0.4661474609375,-0.9931648373603821,-0.003719837637618184,0.006460170727223158,0.11648206412792206,0.01196619775146246,-0.008893929421901703,2.9081451892852783
1788692032437147400,0.4711474609375,-0.9931646585464478,-0.003720986656844616,0.006458866875618696,0.11648343503475189,0.011963329277932644,-0.00889592431485653,2.908142328262329
1788692032442147600,0.476147705078125,-0.9931533932685852,-0.003722015768289566,0.006464524660259485,0.11657912284135818,0.011973470449447632,-0.00890044029802084,2.907949686050415
1788692032447147500,0.4811474609375,-0.9931530952453613,-0.003728507086634636,0.006460364907979965,0.1165814995765686,0.011963672935962677,-0.008912392891943455,2.907944917678833
1788692032452147500,0.4861474609375,-0.9931411743164062,-0.003731341566890478,0.006456194445490837,0.11668331176042557,0.011953813955187798,-0.008918276987969875,2.9077398777008057
1788692032457147400,0.4911474609375,-0.9931413531303406,-0.003734420984983444,0.00645408034324646,0.11668176203966141,0.011948910541832447,-0.008923881687223911,2.907743215560913
1788692032462147600,0.496147705078125,-0.9931339025497437,-0.0037337741814553738,0.006452749017626047,0.11674532294273376,0.011945845559239388,-0.00892305001616478,2.9076151847839355
1788692032467147500,0.5011474609375,-0.9931341409683228,-0.0037338968832045794,0.006457227747887373,0.11674291640520096,0.011954735964536667,-0.008924310095608234,2.9076199531555176
1788692032472147500,0.5061474609375,-0.9931433796882629,-0.00373017112724483,0.006460994947701693,0.11666423082351685,0.011963794007897377,-0.008916841819882393,2.90777850151062
1788692032477147400,0.5111474609375,-0.9931434392929077,-0.0037298111710697412,0.006460635922849178,0.11666389554738998,0.011963168159127235,-0.008916039019823074,2.9077792167663574
1788692032482147600,0.516147705078125,-0.993140697479248,-0.0037214781623333693,0.006459562573581934,0.11668747663497925,0.01196276769042015,-0.00889952015131712,2.907731533050537
1788692032487147500,0.5211474609375,-0.9931408166885376,-0.003719101659953594,0.006458058953285217,0.11668667942285538,0.011960342526435852,-0.008894439786672592,2.907733201980591
1788692032492147500,0.5261474609375,-0.9931380152702332,-0.0037221068050712347,0.006456836126744747,0.11671070754528046,0.011956998147070408,-0.008900412358343601,2.907684803009033
1788692032497147400,0.5311474609375,-0.9931381940841675,-0.003718514693900943,0.006455672439187765,0.11670909076929092,0.01195553783327341,-0.008892986923456192,2.9076879024505615
1788692032502147600,0.536147705078125,-0.9931393265724182,-0.003720022039487958,0.006452337838709354,0.1166994646191597,0.011948649771511555,-0.008895086124539375,2.9077072143554688
1788692032507147500,0.5411474609375,-0.9931392073631287,-0.003721673972904682,0.006452270783483982,0.11670060455799103,0.011948119848966599,-0.008898366242647171,2.907705068588257
1788692032512147500,0.5461474609375,-0.9931356906890869,-0.0037229694426059723,0.0064543914049863815,0.11673015356063843,0.011951765976846218,-0.008901788853108883,2.9076454639434814
1788692032517147400,0.5511474609375,-0.9931358098983765,-0.00371910585090518,0.006455112714320421,0.11672939360141754,0.011954106390476227,-0.00889427401125431,2.907647132873535
1788692032522147600,0.556147705078125,-0.9931392669677734,-0.0037201649975031614,0.006453859619796276,0.11669990420341492,0.011951633729040623,-0.00889573059976101,2.9077064990997314
1788692032527147500,0.5611474609375,-0.993139386177063,-0.0037189836148172617,0.006451420485973358,0.11669901758432388,0.01194707304239273,-0.008892804384231567,2.907708168029785
1788692032532147500,0.5661474609375,-0.9931389689445496,-0.0037197081837803125,0.006458627991378307,0.11670222878456116,0.011961191892623901,-0.008895964361727238,2.9077017307281494
1788692032537147400,0.5711474609375,-0.9931387901306152,-0.0037228832952678204,0.006457440555095673,0.11670396476984024,0.011958078481256962,-0.008902015164494514,2.907698392868042
1788692032542147600,0.576147705078125,-0.9931392669677734,-0.003720978507772088,0.0064512621611356735,0.11670039594173431,0.011946281418204308,-0.008896746672689915,2.907705545425415
1788692032547147500,0.5811474609375,-0.993139386177063,-0.0037186448462307453,0.0064476411789655685,0.11669939756393433,0.0119396410882473,-0.008891254663467407,2.907707452774048
1788692032552147500,0.5861474609375,-0.9931416511535645,-0.003716913517564535,0.006450464949011803,0.1166801005601883,0.011945826932787895,-0.0088882427662611,2.9077463150024414
1788692032557147400,0.5911474609375,-0.9931418299674988,-0.0037174951285123825,0.0064509836956858635,0.11667867004871368,0.011946734972298145,-0.008889501914381981,2.9077491760253906
1788692032562147600,0.596147705078125,-0.9931386709213257,-0.0037239412777125835,0.006449334789067507,0.11670513451099396,0.011941718868911266,-0.008902238681912422,2.907696008682251
1788692032567147500,0.6011474609375,-0.9931385517120361,-0.0037299615796655416,0.006452014669775963,0.11670617014169693,0.011945629492402077,-0.008914834819734097,2.907693862915039
1788692032572147500,0.6061474609375,-0.9931434392929077,-0.0037346412427723408,0.006453806068748236,0.116663858294487,0.011948474682867527,-0.008924039080739021,2.9077792167663574
1788692032577147400,0.6111474609375,-0.993143618106842,-0.003735125996172428,0.006455989554524422,0.11666233092546463,0.011952713131904602,-0.008925492875277996,2.9077823162078857
1788692032582147600,0.616147705078125,-0.9931455850601196,-0.0037391476798802614,0.006457486189901829,0.11664548516273499,0.0119548998773098,-0.008933627977967262,2.907816171646118
1788692032587147500,0.6211474609375,-0.9931453466415405,-0.0037404245231300592,0.006455466616898775,0.11664748191833496,0.011950572021305561,-0.0089357178658247,2.9078121185302734
1788692032592147500,0.6261474609375,-0.9931533336639404,-0.003740123240277171,0.006452469155192375,0.11657960712909698,0.011945299804210663,-0.008933603763580322,2.9079487323760986
1788692032597147400,0.6311474609375,-0.9931532144546509,-0.0037389136850833893,0.006456715054810047,0.11658063530921936,0.011954006738960743,-0.0089322030544281,2.907946825027466
1788692032602147600,0.636147705078125,-0.9931578636169434,-0.003740845015272498,0.006461083423346281,0.11654087901115417,0.011962592601776123,-0.008936579339206219,2.908026933670044
1788692032607147500,0.6411474609375,-0.9931579232215881,-0.003739240113645792,0.006462086923420429,0.11654005944728851,0.011964965611696243,-0.008933614939451218,2.9080286026000977
1788692032612147500,0.6461474609375,-0.9931629300117493,-0.00373659236356616,0.006464501842856407,0.11649759858846664,0.01197076216340065,-0.008928406052291393,2.908114194869995
1788692032617147400,0.6511474609375,-0.9931627511978149,-0.003731469390913844,0.006463336292654276,0.11649895459413528,0.011969627812504768,-0.0089179752394557,2.908111333847046
1788692032622147600,0.656147705078125,-0.9931670427322388,-0.0037308528553694487,0.006462096236646175,0.11646284908056259,0.011967631056904793,-0.008916026912629604,2.908184051513672
1788692032627147500,0.6611474609375,-0.9931671023368835,-0.0037315243389457464,0.006459958851337433,0.11646231263875961,0.011963234283030033,-0.008916856721043587,2.9081850051879883
1788692032632147500,0.6661474609375,-0.9931734800338745,-0.003730432828888297,0.006459998432546854,0.11640762537717819,0.011964056640863419,-0.0089140385389328,2.908295154571533
1788692032637147400,0.6711474609375,-0.9931735992431641,-0.0037312302738428116,0.006457997485995293,0.11640697717666626,0.011959902010858059,-0.008915148675441742,2.908296585083008
1788692032642147600,0.676147705078125,-0.9931758642196655,-0.003732637269422412,0.006459556519985199,0.1163875013589859,0.011962847784161568,-0.00891807209700346,2.9083356857299805
1788692032647147500,0.6811474609375,-0.9931756258010864,-0.0037363574374467134,0.006458714604377747,0.11638935655355453,0.011960293166339397,-0.00892528798431158,2.908332109451294
1788692032652147500,0.6861474609375,-0.9931648373603821,-0.0037408529315143824,0.006460465490818024,0.11648101359605789,0.011961900629103184,-0.00893572997301817,2.9081475734710693
1788692032657147400,0.6911474609375,-0.9931648373603821,-0.003737989580258727,0.006459355354309082,0.1164814904332161,0.011960357427597046,-0.008929789066314697,2.908146619796753
1788692032662147600,0.696147705078125,-0.9931644797325134,-0.003739664563909173,0.006462027318775654,0.11648435890674591,0.011965249665081501,-0.008933773264288902,2.9081406593322754
1788692032667147500,0.7011474609375,-0.9931646585464478,-0.003741190070286393,0.0064633931033313274,0.11648247390985489,0.01196762453764677,-0.008937099017202854,2.908144474029541
1788692032672147500,0.7061474609375,-0.9931643009185791,-0.0037425656337291002,0.006466226186603308,0.1164856031537056,0.01197290513664484,-0.008940529078245163,2.9081382751464844
1788692032677147400,0.7111474609375,-0.9931641221046448,-0.0037467856891453266,0.006470719818025827,0.11648644506931305,0.011980840004980564,-0.00894996803253889,2.9081366062164307
1788692032682147600,0.716147705078125,-0.9931597113609314,-0.0037446999922394753,0.006469736807048321,0.11652437597513199,0.011979032307863235,-0.008946053683757782,2.908060312271118
1788692032687147500,0.7211474609375,-0.993159830570221,-0.00374530628323555,0.006468902807682753,0.11652351170778275,0.01197724137455225,-0.008947052992880344,2.908061981201172
1788692032692147500,0.7261474609375,-0.9931465983390808,-0.0037443607579916716,0.006471045780926943,0.11663585156202316,0.011980706825852394,-0.008947029709815979,2.9078357219696045
1788692032697147400,0.7311474609375,-0.9931465983390808,-0.003745428752154112,0.0064721680246293545,0.11663566529750824,0.01198268961161375,-0.008949410170316696,2.9078361988067627
1788692032702147600,0.736147705078125,-0.9931445717811584,-0.0037495784927159548,0.0064748236909508705,0.11665266007184982,0.011986843310296535,-0.008958478458225727,2.907802104949951
1788692032707147500,0.7411474609375,-0.9931446313858032,-0.003748178482055664,0.00647972896695137,0.11665190756320953,0.01199692115187645,-0.008956831879913807,2.907803535461426
1788692032712147500,0.7461474609375,-0.9931306838989258,-0.0037476203870028257,0.006484306883066893,0.11677074432373047,0.012005073018372059,-0.00895822886377573,2.907564401626587
1788692032717147400,0.7511474609375,-0.9931306838989258,-0.0037482697516679764,0.0064860121347010136,0.11677046865224838,0.012008311226963997,-0.008959912694990635,2.907564878463745
1788692032722147600,0.756147705078125,-0.9931290745735168,-0.003750041127204895,0.006485292688012123,0.11678428947925568,0.012006343342363834,-0.008963430300354958,2.9075369834899902
1788692032727147500,0.7611474609375,-0.9931290745735168,-0.003753247670829296,0.006487980019301176,0.11678384244441986,0.012010938487946987,-0.008970421738922596,2.9075379371643066
1788692032732147500,0.7661474609375,-0.9931248426437378,-0.0037515698932111263,0.0064903381280601025,0.11681967228651047,0.012015690095722675,-0.008968072943389416,2.907465934753418
1788692032737147400,0.7711474609375,-0.9931248426437378,-0.0037539503537118435,0.006489088758826256,0.116819828748703,0.012012651190161705,-0.008972511626780033,2.907465696334839
1788692032742147600,0.776147705078125,-0.9931170344352722,-0.0037547454703599215,0.006492895539849997,0.11688604950904846,0.012019429355859756,-0.008975781500339508,2.907332181930542
1788692032747147500,0.7811474609375,-0.9931170344352722,-0.003760098246857524,0.006494374945759773,0.11688577383756638,0.012021119706332684,-0.008986756205558777,2.9073328971862793
1788692032752147500,0.7861474609375,-0.9931086897850037,-0.003764133434742689,0.006494488567113876,0.11695630103349686,0.012019762769341469,-0.00899565126746893,2.9071907997131348
1788692032757147400,0.7911474609375,-0.9931086897850037,-0.0037655592896044254,0.006492726504802704,0.11695653945207596,0.012015928514301777,-0.008998073637485504,2.9071903228759766
1788692032762147600,0.796147705078125,-0.9931028485298157,-0.003764328546822071,0.006491167936474085,0.11700586974620819,0.012012672610580921,-0.008995860815048218,2.9070911407470703
1788692032767147500,0.8011474609375,-0.9931028485298157,-0.003762707347050309,0.006485407706350088,0.11700671166181564,0.012001601979136467,-0.008991303853690624,2.9070892333984375
1788692032772147500,0.8061474609375,-0.9931066632270813,-0.0037625001277774572,0.006484862416982651,0.11697402596473694,0.012000863440334797,-0.008990369737148285,2.9071550369262695
1788692032777147400,0.8111474609375,-0.9931066632270813,-0.0037667537108063698,0.006487173028290272,0.11697366088628769,0.012004461139440536,-0.0089993542060256,2.907155990600586
1788692032782147600,0.816147705078125,-0.9931038618087769,-0.0037658095825463533,0.006487549748271704,0.11699782311916351,0.012005212716758251,-0.008997859433293343,2.907107353210449
1788692032787147500,0.8211474609375,-0.9931038618087769,-0.0037666151765733957,0.006487967912107706,0.11699775606393814,0.012005854398012161,-0.008999556303024292,2.907107353210449
1788692032792147500,0.8261474609375,-0.9931005835533142,-0.0037690680474042892,0.0064882379956543446,0.1170252189040184,0.012005570344626904,-0.009004823863506317,2.9070520401000977
1788692032797147400,0.8311474609375,-0.9931005835533142,-0.003769379574805498,0.006488748360425234,0.11702515184879303,0.012006510980427265,-0.009005561470985413,2.9070522785186768
1788692032802147600,0.836147705078125,-0.9930998682975769,-0.0037769859191030264,0.006486866157501936,0.11703139543533325,0.012000937014818192,-0.009020304307341576,2.9070396423339844
1788692032807147500,0.8411474609375,-0.9930998682975769,-0.003775995457544923,0.006490237545222044,0.11703095585107803,0.01200786791741848,-0.00901912059634924,2.907040596008301
1788692032812147500,0.8461474609375,-0.9930964708328247,-0.0037766369059681892,0.006487490143626928,0.11706025153398514,0.01200199592858553,-0.009020105935633183,2.9069817066192627
1788692032817147400,0.8511474609375,-0.9930964112281799,-0.0037708745803683996,0.006483892444521189,0.11706078797578812,0.011996191926300526,-0.009007825516164303,2.906980514526367
1788692032822147600,0.856147705078125,-0.993097186088562,-0.003770179580897093,0.006481416989117861,0.11705457419157028,0.011991494335234165,-0.009005790576338768,2.9069929122924805
1788692032827147500,0.8611474609375,-0.993097186088562,-0.0037713805213570595,0.006479665637016296,0.11705479770898819,0.011987732723355293,-0.009007768705487251,2.9069924354553223
1788692032832147500,0.8661474609375,-0.9930955171585083,-0.003761495929211378,0.00647589610889554,0.1170693039894104,0.011982426047325134,-0.008987427689135075,2.9069631099700928
1788692032837147400,0.8711474609375,-0.9930955171585083,-0.0037638971116393805,0.006475774571299553,0.1170692965388298,0.011981623247265816,-0.008992168121039867,2.9069631099700928
1788692032842147600,0.876147705078125,-0.9930945634841919,-0.0037596379406750202,0.006477330811321735,0.11707723885774612,0.011985638178884983,-0.008984168991446495,2.906947135925293
1788692032847147500,0.8811474609375,-0.9930945634841919,-0.003758656093850732,0.006477486342191696,0.11707722395658493,0.01198617648333311,-0.00898225512355566,2.906947135925293
1788692032852147500,0.8861474609375,-0.9930944442749023,-0.003759882878512144,0.006478569470345974,0.1170782670378685,0.011988031677901745,-0.008984957821667194,2.906944990158081
1788692032857147400,0.8911474609375,-0.9930944442749023,-0.003758898936212063,0.006477782037109137,0.11707837879657745,0.01198669709265232,-0.008982820436358452,2.906944751739502
1788692032862147600,0.896147705078125,-0.9930914044380188,-0.003756343387067318,0.0064812153577804565,0.1171039417386055,0.011993883177638054,-0.008978857658803463,2.906893253326416
1788692032867147500,0.9011474609375,-0.9930914640426636,-0.00374979292973876,0.006483995355665684,0.11710365116596222,0.012000943534076214,-0.008966493420302868,2.9068939685821533
1788692032872147500,0.9061474609375,-0.9930934309959412,-0.003749390598386526,0.006486729718744755,0.11708692461252213,0.01200661901384592,-0.008966132998466492,2.9069275856018066
1788692032877147400,0.9111474609375,-0.9930933713912964,-0.003750518197193742,0.006482797674834728,0.11708740144968033,0.011998539790511131,-0.008967457339167595,2.9069266319274902
1788692032882147600,0.916147705078125,-0.9930934309959412,-0.0037522304337471724,0.006480874959379435,0.11708686500787735,0.011994323693215847,-0.008970401249825954,2.9069278240203857
1788692032887147500,0.9211474609375,-0.9930934309959412,-0.003750246251001954,0.006479998584836721,0.1170869842171669,0.01199304684996605,-0.008966256864368916,2.9069273471832275
1788692032892147500,0.9261474609375,-0.9930975437164307,-0.0037561331409960985,0.006475720088928938,0.11705239862203598,0.011983484029769897,-0.008976530283689499,2.9069972038269043
1788692032897147400,0.9311474609375,-0.9930974841117859,-0.0037573890294879675,0.006472666282206774,0.11705275624990463,0.01197712030261755,-0.008978314697742462,2.906996250152588
1788692032902147600,0.936147705078125,-0.9930996894836426,-0.0037634975742548704,0.006472575478255749,0.11703381687402725,0.011975682340562344,-0.008990198373794556,2.9070346355438232
1788692032907147500,0.9411474609375,-0.9930996894836426,-0.003765343688428402,0.006472513545304537,0.11703380942344666,0.011975128203630447,-0.008993850089609623,2.9070346355438232
1788692032912147500,0.9461474609375,-0.9931020736694336,-0.0037689455784857273,0.006471709348261356,0.11701339483261108,0.011972872540354729,-0.009000569581985474,2.9070756435394287
1788692032917147400,0.9511474609375,-0.9931021332740784,-0.0037719295360147953,0.006474591791629791,0.11701303720474243,0.011977904476225376,-0.009007168002426624,2.907076597213745
1788692032922147600,0.956147705078125,-0.9931038022041321,-0.003772884141653776,0.006472385488450527,0.11699860543012619,0.011973428539931774,-0.009008373133838177,2.9071056842803955
1788692032927147500,0.9611474609375,-0.9931038022041321,-0.003774054115638137,0.006471439730376005,0.11699870973825455,0.011971275322139263,-0.009010477922856808,2.9071054458618164
1788692032932147500,0.9661474609375,-0.993107259273529,-0.0037733684293925762,0.006471297238022089,0.11696930974721909,0.011971420608460903,-0.009008727967739105,2.9071645736694336
1788692032937147400,0.9711474609375,-0.9931073188781738,-0.0037747544702142477,0.006475481670349836,0.11696881800889969,0.011979412287473679,-0.009012453258037567,2.90716552734375
1788692032942147600,0.976147705078125,-0.9931081533432007,-0.003776924218982458,0.006477748043835163,0.11696133017539978,0.011983473785221577,-0.009017202071845531,2.9071807861328125
