Time,x,y,z
1.7866285387773345e+18,-4924020.37850015,517703033.6032614,-8177116.180236633
1.7866285387823345e+18,-5077278.983711012,533758486.7591101,-8430506.112163804
1.7866285387873344e+18,-5232901.637363003,550059895.6579077,-8687785.171587003
1.7866285387923346e+18,-5390869.4215996675,566605591.1054407,-8948928.227081165
1.7866285387973345e+18,-5551188.990381241,583396407.731598,-9213947.960772652
1.7866285388023345e+18,-5713859.345435834,600432345.6019437,-9482841.320104536
1.7866285388073344e+18,-5878887.030627713,617714289.5835978,-9755618.773581518
1.7866285388123346e+18,-6046253.984005012,635240470.1032511,-10032250.589548301
1.7866285388173345e+18,-6215969.965154554,653011771.944578,-10312751.172694063
1.7866285388223345e+18,-6388037.992454167,671028195.0598954,-10597121.981265025
1.7866285388273344e+18,-6562468.2550101485,689290674.4343619,-10885378.052239718
1.7866285388323346e+18,-6739242.431502615,707797340.0738187,-11177489.229333218
1.7866285388373345e+18,-6918369.618098246,726549127.0051471,-11473468.887507066
1.7866285388423345e+18,-7099850.696375705,745546035.2581491,-11773315.03710918
1.7866285388473344e+18,-7283695.360960943,764789050.049271,-12077042.525436549
1.7866285388523346e+18,-7469883.515178487,784276200.9754221,-12384620.75564143
1.7866285388573345e+18,-7658423.046911618,804008473.241128,-12696065.840485733
1.7866285388623345e+18,-7849314.0062648505,823985866.8344678,-13011378.070817774
1.7866285388673344e+18,-8042566.9535290925,844209417.1495373,-13330574.170408286
1.7866285388723346e+18,-8238162.665481722,864677053.3564224,-13653622.422463521
1.7866285388773345e+18,-8436112.673724093,885389810.8372979,-13980539.87829617
1.7866285388823345e+18,-8636418.22164906,906347689.5802431,-14311326.716624746
1.7866285388873344e+18,-8839089.120395752,927551775.1867934,-14646001.07756154
1.7866285388923346e+18,-9044103.931769831,948999896.4121554,-14984530.963420883
1.7866285388973345e+18,-9251473.322133003,970693138.822102,-15326935.626486246
1.7866285389023345e+18,-9461197.773578225,992631502.3927916,-15673216.068195974
1.7866285389073344e+18,-9673288.487781372,1014816122.9272203,-16023390.464333078
1.7866285389123346e+18,-9887725.49546422,1037244728.7895943,-16377423.128380476
1.7866285389173345e+18,-10104523.429018265,1059918455.7471471,-16735332.168228632
1.7866285389223345e+18,-10323687.202783562,1082837303.7521956,-17097117.652049486
1.7866285389273344e+18,-10545232.94789356,1106002458.76149,-17462799.09791222
1.7866285389323346e+18,-10769141.123365803,1129411548.7005997,-17832340.43525098
1.7866285389373345e+18,-10995424.15213411,1153065759.5381951,-18205761.810583383
1.7866285389423345e+18,-11224081.854362391,1176965091.2683163,-18583064.051658336
1.7866285389473344e+18,-11455125.410601452,1201110780.1266036,-18964266.470960703
1.7866285389523346e+18,-11688530.5209006,1225500353.6834986,-19349330.535161722
1.7866285389573345e+18,-11924308.734423397,1250135048.1209986,-19738277.370287497
1.7866285389623345e+18,-12162459.766701004,1275014863.4212222,-20131108.33437522
1.7866285389673344e+18,-12402995.576421091,1300141085.979485,-20527844.55639205
1.7866285389723346e+18,-12645891.67838821,1325511142.9515126,-20928446.012524802
1.7866285389773345e+18,-12891159.900440885,1351126320.7564619,-21332933.38610848
1.7866285389823345e+18,-13138798.324451692,1376986619.412214,-21741306.959982134
1.7866285389873344e+18,-13388817.983214872,1403093375.5333567,-22153588.66813809
1.7866285389923346e+18,-13641192.489162033,1429443915.878794,-22569737.49305421
1.7866285389973345e+18,-13895934.263625031,1456039577.0631135,-22989775.299805835
1.7866285390023345e+18,-14153042.47331366,1482880359.116117,-23413701.81458763
1.7866285390073344e+18,-14412528.997614378,1509967648.883589,-23841538.167581193
1.7866285390123346e+18,-14674366.163781546,1537298672.7276042,-24273240.73209747
1.7866285390173345e+18,-14938566.218091458,1564874817.4462638,-24708832.35956641
1.7866285390223345e+18,-15205126.79617919,1592696083.0455284,-25148313.75638714
1.7866285390273344e+18,-15474059.042087631,1620763906.5606616,-25591708.24951302
1.7866285390323346e+18,-15745334.439730706,1649075413.939017,-26038972.322343532
1.7866285390373345e+18,-16018965.825901546,1677632042.162215,-26490131.873460148
1.7866285390423345e+18,-16294950.178729907,1706433791.2123742,-26945190.110389885
1.7866285390473344e+18,-16573296.51671155,1735482148.3023083,-27404173.26277062
1.7866285390523346e+18,-16853970.52144928,1764774139.018311,-27867035.941278294
1.7866285390573345e+18,-17136983.337015726,1794311250.602998,-28333802.584267877
1.7866285390623345e+18,-17422335.315120358,1824093483.0504086,-28804474.093620602
1.7866285390673344e+18,-17710041.05097057,1854122373.7747507,-29279075.32863565
1.7866285390723346e+18,-18000068.125949454,1884394847.9356878,-29757558.538108423
1.7866285390773345e+18,-18292428.656581096,1914912442.9533882,-30239949.361776423
1.7866285390823345e+18,-18587123.122630186,1945675158.8218915,-30726248.35237252
1.7866285390873344e+18,-18884167.600311212,1976684583.1687202,-31216479.731578033
1.7866285390923346e+18,-19183530.963592663,2007937540.7865126,-31710591.426340193
1.7866285390973345e+18,-19485228.00240932,2039435619.3385534,-32208605.97127106
1.7866285391023345e+18,-19789258.801789846,2071178818.8546445,-32710521.191015214
1.7866285391073344e+18,-20095638.51781103,2103168777.1816013,-33216362.1723717
1.7866285391123346e+18,-20404335.197955277,2135402218.6913571,-33726077.18328717
1.7866285391173345e+18,-20715365.010075267,2167880781.2128463,-34239691.821198314
1.7866285391223345e+18,-21028728.972093545,2200604464.7520294,-34757204.578871965
1.7866285391273344e+18,-21344443.08702162,2233574957.3631096,-35278639.76972705
1.7866285391323346e+18,-21662473.800718773,2266788883.044967,-35803941.939766705
1.7866285391373345e+18,-21982836.503673498,2300247929.8518057,-36333136.66079681
1.7866285391423345e+18,-22305530.482641533,2333952097.7955456,-36866223.26404319
1.7866285391473344e+18,-22630571.4948042,2367903125.107998,-37403229.305929765
1.7866285391523346e+18,-22957926.399870142,2402097535.3315015,-37944100.08860072
1.7866285391573345e+18,-23287612.78444077,2436537066.697867,-38488861.88839348
1.7866285391623345e+18,-23619631.37647506,2471221719.2309356,-39037512.953792095
1.7866285391673344e+18,-23953998.982622042,2506153281.3758955,-39590080.836004525
1.7866285391723346e+18,-24290679.924774796,2541328176.296015,-40146508.46121647
1.7866285391773345e+18,-24629689.856619768,2576748192.4305205,-40706824.08023645
1.7866285391823345e+18,-24971027.464170758,2612413329.785373,-41271028.3824206
1.7866285391873344e+18,-25314708.91586914,2648325427.001268,-41839150.82378567
1.7866285391923346e+18,-25660697.71136132,2684480806.826617,-42411133.46486589
1.7866285391973345e+18,-26009009.961114585,2720881307.890194,-42987006.0428407
1.7866285392023345e+18,-26359644.318500295,2757526930.1860385,-43566769.75807638
1.7866285392073344e+18,-26712618.232647434,2794419562.538436,-44150455.37561456
1.7866285392123346e+18,-27067895.606189005,2831555427.2928557,-44738002.55819469
1.7866285392173345e+18,-27425494.933929592,2868936413.285504,-45329440.347281754
1.7866285392223345e+18,-27785416.318499632,2906562520.528301,-45924768.09170335
1.7866285392273344e+18,-28147677.944888603,2944435688.0887294,-46524014.97510556
1.7866285392323346e+18,-28512242.25690716,2982552037.939111,-47127118.1003012
1.7866285392373345e+18,-28879127.384178374,3020913509.129048,-47734107.09079437
1.7866285392423345e+18,-29248333.2228611,3059520101.6704597,-48344980.69760435
1.7866285392473344e+18,-29619879.413361017,3098373804.814443,-48959768.856567785
1.7866285392523346e+18,-29993729.238811567,3137470640.1124496,-49578407.10157655
1.7866285392573345e+18,-30369902.34865214,3176812596.815575,-50200925.29787394
1.7866285392623345e+18,-30748397.937764674,3216399674.959582,-50827321.56700635
1.7866285392673344e+18,-31129234.55304101,3256233914.0268793,-51457626.082479864
1.7866285392723346e+18,-31512372.486741293,3296311235.1956983,-52091771.64050765
1.7866285392773345e+18,-31897830.69134315,3336633677.9484477,-52729787.633039884
1.7866285392823345e+18,-32285609.43227012,3377201242.31493,-53371672.14390489
1.7866285392873344e+18,-32675728.943454918,3418016017.931414,-54017457.81799421
1.7866285392923346e+18,-33068148.574774615,3459073825.519401,-54667078.951184645
1.7866285392973345e+18,-33462887.25092541,3500376754.7270813,-55320568.65467499
1.7866285393023345e+18,-33859944.081248365,3541924805.584256,-55977925.97070537
1.7866285393073344e+18,-34259339.41993722,3583720117.9466305,-56639183.75181821
1.7866285393123346e+18,-34661033.44265112,3625758412.114716,-57304274.952306956
1.7866285393173345e+18,-35065048.17761472,3668041827.866732,-57973236.160666734
1.7866285393223345e+18,-35471385.1009554,3710570365.1311545,-58646071.000347905
1.7866285393273344e+18,-35880066.06163857,3753346213.8817773,-59322817.81424561
1.7866285393323346e+18,-36291049.65489963,3796364993.974319,-60003411.14491647
1.7866285393373345e+18,-36704356.74405136,3839628895.3825736,-60687889.511925235
1.7866285393423345e+18,-37119987.26762726,3883137918.064819,-61376255.63302267
1.7866285393473344e+18,-37537963.480317116,3926894302.244018,-62068545.721083455
1.7866285393523346e+18,-37958244.13153703,3970893567.426561,-62764688.90024542
1.7866285393573345e+18,-38380852.328405425,4015137953.835411,-63464720.641221784
1.7866285393623345e+18,-38805788.56800937,4059627461.4705687,-64168640.207811475
1.7866285393673344e+18,-39233073.45576824,4104364380.816074,-64876481.91612366
1.7866285393723346e+18,-39662661.846474856,4149344131.0409355,-65588170.94621889
1.7866285393773345e+18,-40094574.87900333,4194569002.641114,-66303740.84503687
1.7866285393823345e+18,-40528812.13999144,4240038995.6762137,-67023188.098835625
1.7866285393873344e+18,-40965395.91983136,4285756450.8437014,-67746546.19169179
1.7866285393923346e+18,-41404281.10544813,4331716686.903613,-68473738.45641042
1.7866285393973345e+18,-41845488.46910443,4377922044.547455,-69204800.2720991
1.7866285394023345e+18,-42289016.25351019,4424372523.816951,-69939730.2051913
1.7866285394073344e+18,-42734886.20614974,4471070515.593232,-70678564.485445
1.7866285394123346e+18,-43183051.79067322,4518011238.221321,-71421225.60694435
1.7866285394173345e+18,-43633534.76178261,4565197082.57043,-72167750.13192526
1.7866285394223345e+18,-44086333.80251152,4612628048.646519,-72918138.13666202
1.7866285394273344e+18,-44541471.19237385,4660306577.496529,-73672428.64567663
1.7866285394323346e+18,-44998900.41384206,4708227787.014657,-74430545.21280392
1.7866285394373345e+18,-45458645.91163419,4756394118.218042,-75192527.9554589
1.7866285394423345e+18,-45920708.42227727,4804805571.076883,-75958378.46590339
1.7866285394473344e+18,-46385111.24046901,4853464636.809879,-76728138.26141593
1.7866285394523346e+18,-46851806.55167483,4902366332.872344,-77501731.4725711
1.7866285394573345e+18,-47320819.150607936,4951513150.441254,-78279201.34264547
1.7866285394623345e+18,-47792150.81532663,5000905089.439124,-79060551.58226007
1.7866285394673344e+18,-48265827.40495577,5050544691.268294,-79845824.45608762
1.7866285394723346e+18,-48741800.863438524,5100426873.0108385,-80634940.80984212
1.7866285394773345e+18,-49220095.15347187,5150554176.092937,-81427942.71755701
1.7866285394823345e+18,-49700710.45996754,5200926600.484789,-82224831.92879248
1.7866285394873344e+18,-50183671.76845281,5251546737.837907,-83025649.34166086
1.7866285394923346e+18,-50668928.548388235,5302409404.890987,-83830310.9919394
1.7866285394973345e+18,-51156503.27569829,5353517193.349187,-84638855.6221288
1.7866285395023345e+18,-51646393.95123152,5404870103.254228,-85451281.39996849
1.7866285395073344e+18,-52138624.02584821,5456470776.506817,-86267627.95168133
1.7866285395123346e+18,-52633141.659506485,5508313929.454551,-87087809.18164404
1.7866285395173345e+18,-53129971.194563754,5560402203.9981365,-87911864.64697623
1.7866285395223345e+18,-53629112.16406085,5612735600.191217,-88739791.52627228
1.7866285395273344e+18,-54130590.24869676,5665316810.13605,-89571629.21759568
1.7866285395323346e+18,-54634353.73350143,5718140449.753288,-90407290.5317547
1.7866285395373345e+18,-55140427.41959749,5771209211.121348,-91246816.8240553
1.7866285395423345e+18,-55648810.32836372,5824523094.275992,-92090206.64351548
1.7866285395473344e+18,-56159527.33691974,5878084841.509138,-92937502.39371891
1.7866285395523346e+18,-56672525.77555828,5931888968.308475,-93788617.45647158
1.7866285395573345e+18,-57187833.39966112,5985938216.900355,-94643595.9132064
1.7866285395623345e+18,-57705452.782253325,6040232587.237097,-95502439.40284388
1.7866285395673344e+18,-58225412.66187266,6094774871.71087,-96365195.25933239
1.7866285395723346e+18,-58747661.11452309,6149559485.340641,-97231778.47553997
1.7866285395773345e+18,-59272226.22286683,6204589220.530501,-98102235.65079716
1.7866285395823345e+18,-59799109.774275295,6259864077.244688,-98976567.99804296
1.7866285395873344e+18,-60328340.014185555,6315386898.124592,-99854820.57102261
1.7866285395923346e+18,-60859863.03122114,6371151997.839749,-100736903.95337126
1.7866285395973345e+18,-61393705.02654567,6427162219.043471,-101622864.2833454
1.7866285396023345e+18,-61929864.86852359,6483417561.741718,-102512701.8530972
1.7866285396073344e+18,-62468369.56698086,6539920918.813168,-103406461.76862155
1.7866285396123346e+18,-63009163.25198409,6596666504.548147,-104304052.30436258
1.7866285396173345e+18,-63552273.109004445,6653657211.801493,-105205519.52463384
1.7866285396223345e+18,-64097699.48337192,6710893040.573205,-106110862.84969446
1.7866285396273344e+18,-64645471.14703956,6768376933.937531,-107020127.53265083
1.7866285396323346e+18,-65195532.79809197,6826103005.775779,-107933219.81124185
1.7866285396373345e+18,-65747912.76280349,6884074199.162194,-108850185.45619638
1.7866285396423345e+18,-66302610.64015174,6942290514.12658,-109771022.63776839
1.7866285396473344e+18,-66859654.16410947,7000754943.9626045,-110695777.19312917
1.7866285396523346e+18,-67418985.49621962,7059461502.172337,-111624353.31477943
1.7866285396573345e+18,-67980632.77352619,7118413182.055405,-112556796.57362877
1.7866285396623345e+18,-68544596.53875047,7177609983.641612,-113493104.77504362
1.7866285396673344e+18,-69110906.57518528,7237054950.420229,-114433323.83353905
1.7866285396723346e+18,-69679504.80913593,7296741995.472317,-115377356.66330196
1.7866285396773345e+18,-70250419.45710477,7356674162.257345,-116325252.6870015
1.7866285396823345e+18,-70823649.43350956,7416851450.781274,-117277012.50747506
1.7866285396873344e+18,-71399223.53071377,7477276954.734951,-118232683.93825594
1.7866285396923346e+18,-71977083.10066648,7537944486.796286,-119192168.23695026
1.7866285396973345e+18,-72557258.13721506,7598857140.620362,-120155514.73587276
1.7866285397023345e+18,-73139749.00114927,7660014916.171419,-121122725.17554991
1.7866285397073344e+18,-73724586.16117242,7721420957.270352,-122093851.77110793
1.7866285397123346e+18,-74311710.79977374,7783068976.13828,-123068797.19307245
1.7866285397173345e+18,-74901154.41959764,7844962116.613979,-124047612.11245663
1.7866285397223345e+18,-75492918.7560484,7907100378.67361,-125030296.93801273
1.7866285397273344e+18,-76087035.97413115,7969486956.357494,-126016903.16978821
1.7866285397323346e+18,-76683446.4735899,8032115461.495581,-127007331.2210348
1.7866285397373345e+18,-77282181.61682627,8094989088.146072,-128001632.00917202
1.7866285397423345e+18,-77883242.94879149,8158107836.30897,-128999804.47492716
1.7866285397473344e+18,-78486662.47084685,8221474950.26785,-130001898.15627146
1.7866285397523346e+18,-79092377.6012636,8285083941.521124,-131007808.0705177
1.7866285397573345e+18,-79700417.52153404,8348938054.400051,-132017582.72383809
1.7866285397623345e+18,-80310781.21024323,8413037288.952315,-133031219.73710641
1.7866285397673344e+18,-80923499.72594425,8477384939.680927,-134048769.54466906
1.7866285397723346e+18,-81538510.21519013,8541974417.6692705,-135070126.08084044
1.7866285397773345e+18,-82155843.93331991,8606809017.432276,-136095339.00511646
1.7866285397823345e+18,-82775500.34538877,8671888739.011667,-137124406.39694828
1.7866285397873344e+18,-83397510.29229204,8737216927.106081,-138157380.23295435
1.7866285397923346e+18,-84021808.80978808,8802786892.377848,-139194154.36107334
1.7866285397973345e+18,-84648426.220265,8868601979.513683,-140234781.58036414
1.7866285398023345e+18,-85277361.54417028,8934662188.513588,-141279262.2400682
1.7866285398073344e+18,-85908647.21570908,9000970914.236074,-142327651.12408122
1.7866285398123346e+18,-86542219.20711862,9067521366.904514,-143379842.37066948
1.7866285398173345e+18,-87178110.35749137,9134316941.371458,-144435890.84689468
1.7866285398223345e+18,-87816320.55935411,9201357637.624985,-145495797.4354531
1.7866285398273344e+18,-88456881.60775924,9268646900.749037,-146559617.12708062
1.7866285398323346e+18,-89099727.15652773,9336177840.575731,-147627241.93554533
1.7866285398373345e+18,-89744890.0712536,9403953902.147287,-148698728.32920063
1.7866285398423345e+18,-90392370.4667209,9471975085.427942,-149774078.5707589
1.7866285398473344e+18,-91042201.5613629,9540244885.661488,-150853350.04623967
1.7866285398523346e+18,-91694316.2492129,9608756312.270935,-151936433.82981342
1.7866285398573345e+18,-92348747.20239736,9677512860.541798,-153023385.48660105
1.7866285398623345e+18,-93005495.12275198,9746514530.480036,-154114204.2783526
1.7866285398673344e+18,-93664595.23541129,9815764867.554842,-155208945.57148495
1.7866285398723346e+18,-94325980.86778164,9885256780.79207,-156307497.11084396
1.7866285398773345e+18,-94989685.5267294,9954993815.678795,-157409914.7146253
1.7866285398823345e+18,-95655708.26953536,10024975972.244816,-158516197.19019255
1.7866285398873344e+18,-96324082.30670081,10095206846.22645,-159626399.3501572
1.7866285398923346e+18,-96994738.99660605,10165679246.300074,-160740405.48718578
1.7866285398973345e+18,-97667713.32124493,10236396768.172203,-161858270.5162408
1.7866285399023345e+18,-98343006.16755114,10307359411.860718,-162979992.62890327
1.7866285399073344e+18,-99020652.25668022,10378570823.273722,-164105627.64668155
1.7866285399123346e+18,-99700582.45188415,10450023710.684414,-165235057.68454236
1.7866285399173345e+18,-100382832.39985497,10521721720.024738,-166368336.91278028
1.7866285399223345e+18,-101067401.14618552,10593664851.34834,-167505462.46575245
1.7866285399273344e+18,-101754321.10696615,10665856800.788782,-168646491.4850745
1.7866285399323346e+18,-102443519.69257095,10738290176.192184,-169791307.21227768
1.7866285399373345e+18,-103135030.72238916,10810968673.638468,-170939968.57122687
1.7866285399423345e+18,-103828853.12029132,10883892293.133593,-172092475.74688032
1.7866285399473344e+18,-104525021.66867304,10957064780.98296,-173248887.9782392
1.7866285399523346e+18,-105223465.3814699,11030478644.611528,-174409086.80555493
1.7866285399573345e+18,-105924221.62825853,11104137630.282976,-175573131.72123823
1.7866285399623345e+18,-106627292.73251928,11178041737.937702,-176741024.6249766
1.7866285399673344e+18,-107332716.84968477,11252194763.993328,-177912828.44333276
1.7866285399723346e+18,-108040423.33349372,11326589115.423874,-179088425.591171
1.7866285399773345e+18,-108750449.53337593,11401228588.676765,-180267877.8641635
1.7866285399823345e+18,-109462795.88858406,11476113183.716242,-181451187.1497044
1.7866285399873344e+18,-110177498.42466506,11551246747.209198,-182638416.3814338
1.7866285399923346e+18,-110894482.87014075,11626621585.744356,-183829445.8497114
1.7866285399973345e+18,-111613785.09069857,11702241546.000534,-185024337.18704304
1.7866285400023345e+18,-112335404.77420978,11778106628.007534,-186223089.50486532
1.7866285400073344e+18,-113059377.68324818,11854220728.705355,-187425762.34284237
1.7866285400123346e+18,-113785627.72058278,11930576054.368967,-188632229.87225127
1.7866285400173345e+18,-114514191.46550027,12007176501.956253,-189842550.41478813
1.7866285400223345e+18,-115245069.33243386,12084022071.497013,-191056721.95081267
1.7866285400273344e+18,-115978298.48330213,12161116710.091137,-192274806.26587567
1.7866285400323346e+18,-116713802.99422969,12238452523.56865,-193496677.74567312
1.7866285400373345e+18,-117451619.31775577,12316033459.05328,-194722397.42400184
1.7866285400423345e+18,-118191746.26911353,12393859516.580791,-195951964.435488
1.7866285400473344e+18,-118934221.52495411,12471934693.452703,-197185442.05655634
1.7866285400523346e+18,-119678969.58650449,12550250995.060015,-198422704.31130427
1.7866285400573345e+18,-120426029.33222565,12628812418.692326,-199663814.1317579
1.7866285400623345e+18,-121175401.59517497,12707618964.343676,-200908771.47675326
1.7866285400673344e+18,-121927125.47470677,12786674679.499336,-202157640.4041075
1.7866285400723346e+18,-122681124.49103248,12865971469.147041,-203410293.60479453
1.7866285400773345e+18,-123437437.5263248,12945513380.766102,-204666796.4303151
1.7866285400823345e+18,-124196065.16004518,13025300414.338638,-205927149.84010544
1.7866285400873344e+18,-124957046.73600231,13105336667.53962,-207191419.00807983
1.7866285400923346e+18,-125720304.34399043,13185613944.94758,-208459475.95054182
1.7866285400973345e+18,-126485877.419692,13266136344.21961,-209731388.50979698
1.7866285401023345e+18,-127253766.65763192,13346903865.302065,-211007160.02459398
1.7866285401073344e+18,-128024012.129834,13427920656.059591,-212286857.94560635
1.7866285401123346e+18,-128796536.29740594,13509178420.667532,-213570352.02822658
1.7866285401173345e+18,-129571380.29709245,13590681307.00245,-214857708.46455497
1.7866285401223345e+18,-130348544.98830698,13672429315.040508,-216148928.12741587
1.7866285401273344e+18,-131128069.96869472,13754426642.871761,-217444077.88602087
1.7866285401323346e+18,-131909874.60832782,13836664894.298216,-218743025.2814745
1.7866285401373345e+18,-132693998.4134899,13919148267.43377,-220045836.51384163
1.7866285401423345e+18,-133480441.59665944,14001876762.296303,-221352510.36347783
1.7866285401473344e+18,-134269244.96997777,14084854627.213205,-222663111.82788825
1.7866285401523346e+18,-135060328.51781517,14168073365.589302,-223977505.08177853
1.7866285401573345e+18,-135853733.46655995,14251537225.728142,-225295756.46290296
1.7866285401623345e+18,-136649459.5214057,14335246207.635683,-226617865.5993892
1.7866285401673344e+18,-137447546.55104,14419204609.828978,-227943900.10937506
1.7866285401723346e+18,-138247912.4050152,14503403835.315647,-229273723.7141689
1.7866285401773345e+18,-139050598.19485298,14587848182.606781,-230607403.81901094
1.7866285401823345e+18,-139855604.78890738,14672537651.6845,-231944940.8695333
1.7866285401873344e+18,-140662974.73521945,14757476591.237637,-233286404.42938107
1.7866285401923346e+18,-141472626.7592472,14842656303.84084,-234631657.51653817
1.7866285401973345e+18,-142284603.6175522,14928081138.188904,-235980768.58322355
1.7866285402023345e+18,-143098906.15650952,15013751094.269909,-237333737.3772383
1.7866285402073344e+18,-143915576.61458135,15099670570.980223,-238690633.59596154
1.7866285402123346e+18,-144734532.03022546,15185830770.485386,-240051318.58912474
1.7866285402173345e+18,-145555814.97396284,15272236091.681767,-241415861.8882406
1.7866285402223345e+18,-146379426.33337915,15358886534.569365,-242784263.67230704
1.7866285402273344e+18,-147205409.56319275,15445786548.246115,-244156594.9217029
1.7866285402323346e+18,-148033680.6146272,15532927234.468466,-245532716.51700616
1.7866285402373345e+18,-148864281.37779903,15620313042.31647,-246912700.624061
1.7866285402423345e+18,-149697211.15115193,15707943971.760324,-248296549.35340363
1.7866285402473344e+18,-150532512.5776368,15795824522.07567,-249684336.04502827
1.7866285402523346e+18,-151370101.185457,15883945694.59798,-251075920.07190692
1.7866285402573345e+18,-152210029.86789447,15972311988.561172,-252471371.04106134
1.7866285402623345e+18,-153052326.93749157,16060923403.768553,-253870684.51395807
1.7866285402673344e+18,-153897064.19269592,16149784489.53632,-255273927.5699494
1.7866285402723346e+18,-154744158.72393435,16238886146.832731,-256680954.67660624
1.7866285402773345e+18,-155593643.30038077,16328232925.254124,-258091838.3187942
1.7866285402823345e+18,-156445518.5441041,16417824824.812418,-259506577.16101378
1.7866285402873344e+18,-157299835.59460562,16507666445.221949,-260925239.90448046
1.7866285402923346e+18,-158156504.48765013,16597748587.12557,-262347678.6558282
1.7866285402973345e+18,-159015561.7254225,16688075850.315104,-263773965.47150537
1.7866285403023345e+18,-159877005.58318195,16778648234.82631,-265204098.73466352
1.7866285403073344e+18,-160740878.58881503,16869470390.85516,-266638135.10648975
1.7866285403123346e+18,-161607104.10168543,16960533019.446167,-268075863.6246971
1.7866285403173345e+18,-162475761.83351484,17051840771.623795,-269517261.18036246
1.7866285403223345e+18,-163346888.9496053,17143393648.508596,-270962226.2264455
1.7866285403273344e+18,-164220561.3308835,17235196351.89933,-272410691.91896695
1.7866285403323346e+18,-165096720.42893583,17327239483.72376,-273862327.11327827
1.7866285403373345e+18,-165975448.98556146,17419527746.20383,-275317011.0604877
1.7866285403423345e+18,-166856773.34111273,17512061141.38992,-276774551.2379614
1.7866285403473344e+18,-167740697.7950475,17604844422.083103,-278234840.3727182
1.7866285403523346e+18,-168626988.12941048,17697868090.95424,-279697548.64236766
1.7866285403573345e+18,-169515465.071899,17791136902.2349,-281162562.78406435
1.7866285403623345e+18,-170405863.2282665,17884650859.930473,-282629682.9269007
1.7866285403673344e+18,-171297935.7868961,17978414768.395294,-284098772.46104604
1.7866285403723346e+18,-172191274.64773482,18072419030.018925,-285569466.998036
1.7866285403773345e+18,-173085586.29125896,18166668448.19012,-287041641.1074699
1.7866285403823345e+18,-173980502.64385918,18261163025.078465,-288515117.26328343
1.7866285403873344e+18,-174875656.13241705,18355907612.821274,-289989817.02863216
1.7866285403923346e+18,-175770476.2396316,18450892510.350605,-291465461.8894045
1.7866285403973345e+18,-176664452.36221808,18546122567.4077,-292942034.004763
1.7866285404023345e+18,-177556950.1744263,18641597781.10177,-294419480.2761473
1.7866285404073344e+18,-178447437.95198688,18737323048.462326,-295897866.0348004
1.7866285404123346e+18,-179335455.0761148,18833288564.33806,-297377061.2289431
1.7866285404173345e+18,-180220791.08352903,18929499226.884995,-298857174.94847405
1.7866285404223345e+18,-181103185.50521934,19025955032.979893,-300338243.3695967
1.7866285404273344e+18,-181982412.53567898,19122660930.210255,-301820383.1313424
1.7866285404323346e+18,-182858107.81525177,19219607012.314754,-303303491.2903627
1.7866285404373345e+18,-183730046.71672517,19316798226.21333,-304787697.19684535
1.7866285404423345e+18,-184597960.17104045,19414234567.388004,-306273053.177597
1.7866285404473344e+18,-185461622.51876175,19511921032.36582,-307759689.3249761
1.7866285404523346e+18,-186320682.96631956,19609847613.412266,-309247513.20950747
1.7866285404573345e+18,-187174937.7469701,19708019306.804035,-310736666.96444184
1.7866285404623345e+18,-188024159.42356908,19806436107.594013,-312227220.1931435
1.7866285404673344e+18,-188868194.0684468,19905103062.824314,-313719316.8124021
1.7866285404723346e+18,-189706790.91790706,20004010065.482624,-315212862.61778563
1.7866285404773345e+18,-190539851.47207186,20103162163.70777,-316707976.14137244
1.7866285404823345e+18,-191367252.93781775,20202559354.52552,-318204684.52732915
1.7866285404873344e+18,-192188943.59561342,20302206737.403137,-319703080.51420337
1.7866285404923346e+18,-193004772.10595915,20402094107.302654,-321203002.9203269
1.7866285404973345e+18,-193814717.69808042,20502226564.7344,-322704486.23369956
1.7866285405023345e+18,-194618704.76920283,20602604108.250008,-324207469.19340503
1.7866285405073344e+18,-195416684.84339195,20703231887.97008,-325711968.99219126
1.7866285405123346e+18,-196208477.42985755,20804099597.88375,-327217774.11360663
1.7866285405173345e+18,-196994014.16908965,20905212387.503662,-328724900.3160177
1.7866285405223345e+18,-197773174.29989836,21006570254.028435,-330233287.8726795
1.7866285405273344e+18,-198545880.37381753,21108178396.781914,-331742965.50514823
1.7866285405323346e+18,-199311955.19078222,21210026409.075844,-333253738.19032633
1.7866285405373345e+18,-200071344.38784096,21312119490.66918,-334765647.9588047
1.7866285405423345e+18,-200823933.33126923,21414457638.468483,-336278680.5978049
1.7866285405473344e+18,-201569627.22901487,21517046100.992653,-337792930.3517551
1.7866285405523346e+18,-202308233.9032504,21619874370.129482,-339308275.21042967
1.7866285405573345e+18,-203039722.86259136,21722947696.013138,-340824834.8746091
1.7866285405623345e+18,-203764069.55116972,21826266077.618435,-342342670.3503101
1.7866285405673344e+18,-204481314.7605439,21929834817.193005,-343861933.5548727
1.7866285405723346e+18,-205191406.87903655,22033643309.955486,-345382538.2913006
1.7866285405773345e+18,-205894414.52856234,22137696858.964123,-346904626.28506595
1.7866285405823345e+18,-206590381.6148307,22241995465.05933,-348428265.7668744
1.7866285405873344e+18,-207279412.77703738,22346544482.477074,-349953604.45608515
1.7866285405923346e+18,-207961543.055524,22451333208.30646,-351480555.44568056
1.7866285405973345e+18,-208636958.99993458,22556366998.91132,-353009268.7493503
1.7866285406023345e+18,-209305864.82676548,22661645859.298378,-354539809.8592344
